timestamp_ns,testbench,task_id,event,execution_time_ns,deadline_ns,temperature_c
592066279296,Long-Duration Stability,3,START,0,0,0.000
592066994870,Long-Duration Stability,1,END,850926,0,0.000
592067070019,Long-Duration Stability,2,END,854741,0,0.000
592067136259,Long-Duration Stability,3,END,856093,0,0.000
592067251926,Long-Duration Stability,1,START,0,0,0.000
592067323222,Long-Duration Stability,2,START,0,0,0.000
592067388426,Long-Duration Stability,3,START,0,0,0.000
592068107741,Long-Duration Stability,1,END,855111,0,0.000
592068189944,Long-Duration Stability,2,END,866056,0,0.000
592068244296,Long-Duration Stability,3,END,855148,0,0.000
592068359648,Long-Duration Stability,1,START,0,0,0.000
592068430667,Long-Duration Stability,2,START,0,0,0.000
592068495241,Long-Duration Stability,3,START,0,0,0.000
592069214685,Long-Duration Stability,1,END,854352,0,0.000
592069281981,Long-Duration Stability,2,END,850741,0,0.000
592069372630,Long-Duration Stability,3,END,876593,0,0.000
592069488852,Long-Duration Stability,1,START,0,0,0.000
592069559463,Long-Duration Stability,2,START,0,0,0.000
592069623815,Long-Duration Stability,3,START,0,0,0.000
592070344370,Long-Duration Stability,1,END,854852,0,0.000
592070410759,Long-Duration Stability,2,END,850741,0,0.000
592070487796,Long-Duration Stability,3,END,863297,0,0.000
592070604722,Long-Duration Stability,1,START,0,0,0.000
592070675426,Long-Duration Stability,2,START,0,0,0.000
592070740019,Long-Duration Stability,3,START,0,0,0.000
592071459130,Long-Duration Stability,1,END,853611,0,0.000
592071527000,Long-Duration Stability,2,END,850778,0,0.000
592071592111,Long-Duration Stability,3,END,851481,0,0.000
592071709926,Long-Duration Stability,1,START,0,0,0.000
592071781500,Long-Duration Stability,2,START,0,0,0.000
592071846167,Long-Duration Stability,3,START,0,0,0.000
592072565185,Long-Duration Stability,1,END,854556,0,0.000
592072636963,Long-Duration Stability,2,END,854797,0,0.000
592072699500,Long-Duration Stability,3,END,852648,0,0.000
592072816204,Long-Duration Stability,1,START,0,0,0.000
592072887296,Long-Duration Stability,2,START,0,0,0.000
592072951537,Long-Duration Stability,3,START,0,0,0.000
592073670796,Long-Duration Stability,1,END,853963,0,0.000
592073739222,Long-Duration Stability,2,END,851278,0,0.000
592073803833,Long-Duration Stability,3,END,851518,0,0.000
592073921185,Long-Duration Stability,1,START,0,0,0.000
592073992444,Long-Duration Stability,2,START,0,0,0.000
592074057000,Long-Duration Stability,3,START,0,0,0.000
592074777111,Long-Duration Stability,1,END,855259,0,0.000
592074848370,Long-Duration Stability,2,END,855278,0,0.000
592074909519,Long-Duration Stability,3,END,851778,0,0.000
592075026426,Long-Duration Stability,1,START,0,0,0.000
592075097426,Long-Duration Stability,2,START,0,0,0.000
592075162111,Long-Duration Stability,3,START,0,0,0.000
592075878019,Long-Duration Stability,1,END,850963,0,0.000
592075949167,Long-Duration Stability,2,END,851111,0,0.000
592076017759,Long-Duration Stability,3,END,854870,0,0.000
592076130574,Long-Duration Stability,1,START,0,0,0.000
592076201463,Long-Duration Stability,2,START,0,0,0.000
592076265907,Long-Duration Stability,3,START,0,0,0.000
592076981907,Long-Duration Stability,1,END,850871,0,0.000
592077057148,Long-Duration Stability,2,END,855074,0,0.000
592077236370,Long-Duration Stability,3,END,969833,0,0.000
592077353926,Long-Duration Stability,1,START,0,0,0.000
592077424852,Long-Duration Stability,2,START,0,0,0.000
592077489019,Long-Duration Stability,3,START,0,0,0.000
592078245593,Long-Duration Stability,1,END,890667,0,0.000
592078282704,Long-Duration Stability,2,END,857185,0,0.000
592078351852,Long-Duration Stability,3,END,862037,0,0.000
592078467833,Long-Duration Stability,1,START,0,0,0.000
592078539093,Long-Duration Stability,2,START,0,0,0.000
592078603889,Long-Duration Stability,3,START,0,0,0.000
592079323611,Long-Duration Stability,1,END,855129,0,0.000
592079394889,Long-Duration Stability,2,END,855093,0,0.000
592079459167,Long-Duration Stability,3,END,854500,0,0.000
592079575278,Long-Duration Stability,1,START,0,0,0.000
592079646426,Long-Duration Stability,2,START,0,0,0.000
592079711148,Long-Duration Stability,3,START,0,0,0.000
592080430463,Long-Duration Stability,1,END,854370,0,0.000
592080502130,Long-Duration Stability,2,END,855093,0,0.000
592080567111,Long-Duration Stability,3,END,855241,0,0.000
592080683000,Long-Duration Stability,1,START,0,0,0.000
592080754407,Long-Duration Stability,2,START,0,0,0.000
592080818870,Long-Duration Stability,3,START,0,0,0.000
592081534074,Long-Duration Stability,1,END,850389,0,0.000
592081606815,Long-Duration Stability,2,END,851815,0,0.000
592081674500,Long-Duration Stability,3,END,854722,0,0.000
592081792611,Long-Duration Stability,1,START,0,0,0.000
592081863648,Long-Duration Stability,2,START,0,0,0.000
592081928056,Long-Duration Stability,3,START,0,0,0.000
592082558741,Long-Duration Stability,1,END,765445,0,0.000
592082719426,Long-Duration Stability,2,END,855092,0,0.000
592082789778,Long-Duration Stability,3,END,860982,0,0.000
592082905574,Long-Duration Stability,1,START,0,0,0.000
592082976741,Long-Duration Stability,2,START,0,0,0.000
592083048444,Long-Duration Stability,3,START,0,0,0.000
592083761167,Long-Duration Stability,1,END,854888,0,0.000
592083843315,Long-Duration Stability,2,END,865889,0,0.000
592084019463,Long-Duration Stability,3,END,970370,0,0.000
592084135630,Long-Duration Stability,1,START,0,0,0.000
592084206741,Long-Duration Stability,2,START,0,0,0.000
592084270815,Long-Duration Stability,3,START,0,0,0.000
592084986833,Long-Duration Stability,1,END,850500,0,0.000
592085126500,Long-Duration Stability,3,END,854944,0,0.000
592085179685,Long-Duration Stability,2,END,972370,0,0.000
592085295741,Long-Duration Stability,1,START,0,0,0.000
592085366444,Long-Duration Stability,2,START,0,0,0.000
592085431056,Long-Duration Stability,3,START,0,0,0.000
592086146907,Long-Duration Stability,1,END,850556,0,0.000
592086222981,Long-Duration Stability,2,END,855889,0,0.000
592086286296,Long-Duration Stability,3,END,854371,0,0.000
592086404093,Long-Duration Stability,1,START,0,0,0.000
592086475222,Long-Duration Stability,2,START,0,0,0.000
592086539259,Long-Duration Stability,3,START,0,0,0.000
592087260741,Long-Duration Stability,1,END,855926,0,0.000
592087334222,Long-Duration Stability,2,END,858333,0,0.000
592087395352,Long-Duration Stability,3,END,855389,0,0.000
592087511444,Long-Duration Stability,1,START,0,0,0.000
592087582463,Long-Duration Stability,2,START,0,0,0.000
592087646963,Long-Duration Stability,3,START,0,0,0.000
592088365093,Long-Duration Stability,1,END,852982,0,0.000
592088390389,Long-Duration Stability,2,END,807241,0,0.000
592088449111,Long-Duration Stability,3,END,801333,0,0.000
592088563426,Long-Duration Stability,1,START,0,0,0.000
592088634315,Long-Duration Stability,2,START,0,0,0.000
592088698352,Long-Duration Stability,3,START,0,0,0.000
592089416889,Long-Duration Stability,1,END,852870,0,0.000
592089488944,Long-Duration Stability,2,END,853871,0,0.000
592089602259,Long-Duration Stability,3,END,903241,0,0.000
592089718426,Long-Duration Stability,1,START,0,0,0.000
592089789963,Long-Duration Stability,2,START,0,0,0.000
592089854426,Long-Duration Stability,3,START,0,0,0.000
592090640852,Long-Duration Stability,1,END,921686,0,0.000
592090645648,Long-Duration Stability,2,END,855074,0,0.000
592090733037,Long-Duration Stability,3,END,877852,0,0.000
592090849852,Long-Duration Stability,1,START,0,0,0.000
592090921426,Long-Duration Stability,2,START,0,0,0.000
592090986222,Long-Duration Stability,3,START,0,0,0.000
592091704796,Long-Duration Stability,1,END,854352,0,0.000
592091772389,Long-Duration Stability,2,END,850482,0,0.000
592091842074,Long-Duration Stability,3,END,855222,0,0.000
592091958093,Long-Duration Stability,1,START,0,0,0.000
592092029037,Long-Duration Stability,2,START,0,0,0.000
592092093741,Long-Duration Stability,3,START,0,0,0.000
592092815074,Long-Duration Stability,1,END,856259,0,0.000
592092880167,Long-Duration Stability,2,END,850574,0,0.000
592092946556,Long-Duration Stability,3,END,852056,0,0.000
592093064537,Long-Duration Stability,1,START,0,0,0.000
592093135722,Long-Duration Stability,2,START,0,0,0.000
592093199870,Long-Duration Stability,3,START,0,0,0.000
592093986722,Long-Duration Stability,2,END,850388,0,0.000
592094045167,Long-Duration Stability,1,END,980018,0,0.000
592094057352,Long-Duration Stability,3,END,856611,0,0.000
592094190074,Long-Duration Stability,1,START,0,0,0.000
592094260833,Long-Duration Stability,2,START,0,0,0.000
592094325315,Long-Duration Stability,3,START,0,0,0.000
592095045537,Long-Duration Stability,1,END,854852,0,0.000
592095117759,Long-Duration Stability,2,END,856277,0,0.000
592095181981,Long-Duration Stability,3,END,855797,0,0.000
592095297778,Long-Duration Stability,1,START,0,0,0.000
592095368667,Long-Duration Stability,2,START,0,0,0.000
592095433259,Long-Duration Stability,3,START,0,0,0.000
592096153463,Long-Duration Stability,1,END,854908,0,0.000
592096289370,Long-Duration Stability,3,END,855278,0,0.000
592096317130,Long-Duration Stability,2,END,947908,0,0.000
592096434981,Long-Duration Stability,1,START,0,0,0.000
592096506167,Long-Duration Stability,2,START,0,0,0.000
592096570593,Long-Duration Stability,3,START,0,0,0.000
592097324000,Long-Duration Stability,1,END,888204,0,0.000
592097362000,Long-Duration Stability,2,END,855240,0,0.000
592097426704,Long-Duration Stability,3,END,855370,0,0.000
592097543074,Long-Duration Stability,1,START,0,0,0.000
592097614278,Long-Duration Stability,2,START,0,0,0.000
592097678907,Long-Duration Stability,3,START,0,0,0.000
592098398130,Long-Duration Stability,1,END,854167,0,0.000
592098465685,Long-Duration Stability,2,END,850926,0,0.000
592098533556,Long-Duration Stability,3,END,853944,0,0.000
592098650907,Long-Duration Stability,1,START,0,0,0.000
592098721630,Long-Duration Stability,2,START,0,0,0.000
592098786130,Long-Duration Stability,3,START,0,0,0.000
592099506333,Long-Duration Stability,1,END,854741,0,0.000
592099572981,Long-Duration Stability,2,END,850870,0,0.000
592099641704,Long-Duration Stability,3,END,854981,0,0.000
592099758019,Long-Duration Stability,1,START,0,0,0.000
592099828926,Long-Duration Stability,2,START,0,0,0.000
592099893352,Long-Duration Stability,3,START,0,0,0.000
592100609037,Long-Duration Stability,1,END,850407,0,0.000
592100684093,Long-Duration Stability,2,END,854556,0,0.000
592100734167,Long-Duration Stability,3,END,840000,0,0.000
592100851074,Long-Duration Stability,1,START,0,0,0.000
592100923037,Long-Duration Stability,2,START,0,0,0.000
592100987593,Long-Duration Stability,3,START,0,0,0.000
592101717074,Long-Duration Stability,1,END,865222,0,0.000
592101774278,Long-Duration Stability,2,END,850704,0,0.000
592101843296,Long-Duration Stability,3,END,855000,0,0.000
592101959352,Long-Duration Stability,1,START,0,0,0.000
592102036185,Long-Duration Stability,2,START,0,0,0.000
592102102685,Long-Duration Stability,3,START,0,0,0.000
592102887185,Long-Duration Stability,2,END,850241,0,0.000
592102895167,Long-Duration Stability,1,END,935222,0,0.000
592102955407,Long-Duration Stability,3,END,852074,0,0.000
592103077056,Long-Duration Stability,1,START,0,0,0.000
592103148500,Long-Duration Stability,2,START,0,0,0.000
592103213111,Long-Duration Stability,3,START,0,0,0.000
592103999444,Long-Duration Stability,2,END,850334,0,0.000
592104057648,Long-Duration Stability,1,END,979982,0,0.000
592104064870,Long-Duration Stability,3,END,851019,0,0.000
592104201741,Long-Duration Stability,1,START,0,0,0.000
592104272870,Long-Duration Stability,2,START,0,0,0.000
592104337259,Long-Duration Stability,3,START,0,0,0.000
592105124333,Long-Duration Stability,2,END,850834,0,0.000
592105182241,Long-Duration Stability,1,END,979741,0,0.000
592105211796,Long-Duration Stability,3,END,873629,0,0.000
592105330796,Long-Duration Stability,1,START,0,0,0.000
592105401685,Long-Duration Stability,2,START,0,0,0.000
592105466519,Long-Duration Stability,3,START,0,0,0.000
592106182852,Long-Duration Stability,1,END,851389,0,0.000
592106254204,Long-Duration Stability,2,END,851944,0,0.000
592106321870,Long-Duration Stability,3,END,854649,0,0.000
592106438019,Long-Duration Stability,1,START,0,0,0.000
592106509722,Long-Duration Stability,2,START,0,0,0.000
592106574167,Long-Duration Stability,3,START,0,0,0.000
592107289296,Long-Duration Stability,1,END,850593,0,0.000
592107329296,Long-Duration Stability,3,END,754389,0,0.000
592107361537,Long-Duration Stability,2,END,851222,0,0.000
592107480278,Long-Duration Stability,1,START,0,0,0.000
592107551093,Long-Duration Stability,2,START,0,0,0.000
592107615704,Long-Duration Stability,3,START,0,0,0.000
592108332056,Long-Duration Stability,1,END,851111,0,0.000
592108402926,Long-Duration Stability,2,END,851260,0,0.000
592108468000,Long-Duration Stability,3,END,851555,0,0.000
592108583111,Long-Duration Stability,1,START,0,0,0.000
592108654407,Long-Duration Stability,2,START,0,0,0.000
592108719333,Long-Duration Stability,3,START,0,0,0.000
592109441944,Long-Duration Stability,1,END,858204,0,0.000
592109510074,Long-Duration Stability,2,END,855000,0,0.000
592109571648,Long-Duration Stability,3,END,851574,0,0.000
592109687481,Long-Duration Stability,1,START,0,0,0.000
592109758574,Long-Duration Stability,2,START,0,0,0.000
592109823019,Long-Duration Stability,3,START,0,0,0.000
592110538370,Long-Duration Stability,1,END,850297,0,0.000
592110610704,Long-Duration Stability,2,END,851630,0,0.000
592110685426,Long-Duration Stability,3,END,861723,0,0.000
592110801463,Long-Duration Stability,1,START,0,0,0.000
592110871963,Long-Duration Stability,2,START,0,0,0.000
592110936426,Long-Duration Stability,3,START,0,0,0.000
592111652500,Long-Duration Stability,1,END,850426,0,0.000
592111691296,Long-Duration Stability,3,END,754130,0,0.000
592111840259,Long-Duration Stability,2,END,967723,0,0.000
592111956130,Long-Duration Stability,1,START,0,0,0.000
592112026352,Long-Duration Stability,2,START,0,0,0.000
592112090852,Long-Duration Stability,3,START,0,0,0.000
592112808685,Long-Duration Stability,1,END,851759,0,0.000
592112885500,Long-Duration Stability,2,END,858592,0,0.000
592112942981,Long-Duration Stability,3,END,851463,0,0.000
592113062593,Long-Duration Stability,1,START,0,0,0.000
592113134278,Long-Duration Stability,2,START,0,0,0.000
592113198241,Long-Duration Stability,3,START,0,0,0.000
592113914278,Long-Duration Stability,1,END,851074,0,0.000
592113985407,Long-Duration Stability,2,END,850500,0,0.000
592114050444,Long-Duration Stability,3,END,851537,0,0.000
592114165926,Long-Duration Stability,1,START,0,0,0.000
592114237000,Long-Duration Stability,2,START,0,0,0.000
592114301741,Long-Duration Stability,3,START,0,0,0.000
592115021167,Long-Duration Stability,1,END,854630,0,0.000
592115092426,Long-Duration Stability,2,END,854722,0,0.000
592115154537,Long-Duration Stability,3,END,852130,0,0.000
592115269889,Long-Duration Stability,1,START,0,0,0.000
592115341074,Long-Duration Stability,2,START,0,0,0.000
592115405667,Long-Duration Stability,3,START,0,0,0.000
592116122130,Long-Duration Stability,1,END,851556,0,0.000
592116196556,Long-Duration Stability,2,END,854889,0,0.000
592116255500,Long-Duration Stability,3,END,849185,0,0.000
592116370833,Long-Duration Stability,1,START,0,0,0.000
592116441815,Long-Duration Stability,2,START,0,0,0.000
592116506130,Long-Duration Stability,3,START,0,0,0.000
592117225870,Long-Duration Stability,1,END,854186,0,0.000
592117297648,Long-Duration Stability,2,END,855203,0,0.000
592117363093,Long-Duration Stability,3,END,856240,0,0.000
592117478463,Long-Duration Stability,1,START,0,0,0.000
592117549481,Long-Duration Stability,2,START,0,0,0.000
592117613926,Long-Duration Stability,3,START,0,0,0.000
592118334389,Long-Duration Stability,1,END,855222,0,0.000
592118404722,Long-Duration Stability,2,END,854481,0,0.000
592118470148,Long-Duration Stability,3,END,855500,0,0.000
592118586667,Long-Duration Stability,1,START,0,0,0.000
592118657389,Long-Duration Stability,2,START,0,0,0.000
592118721870,Long-Duration Stability,3,START,0,0,0.000
592119441222,Long-Duration Stability,1,END,853870,0,0.000
592119508500,Long-Duration Stability,2,END,850592,0,0.000
592119577778,Long-Duration Stability,3,END,855259,0,0.000
592119693519,Long-Duration Stability,1,START,0,0,0.000
592119764537,Long-Duration Stability,2,START,0,0,0.000
592119829389,Long-Duration Stability,3,START,0,0,0.000
592120545000,Long-Duration Stability,1,END,850926,0,0.000
592120615630,Long-Duration Stability,2,END,850463,0,0.000
592120681685,Long-Duration Stability,3,END,851388,0,0.000
592120796463,Long-Duration Stability,1,START,0,0,0.000
592120867611,Long-Duration Stability,2,START,0,0,0.000
592120931685,Long-Duration Stability,3,START,0,0,0.000
592121647556,Long-Duration Stability,1,END,850500,0,0.000
592121728000,Long-Duration Stability,2,END,859629,0,0.000
592121790130,Long-Duration Stability,3,END,857777,0,0.000
592121907685,Long-Duration Stability,1,START,0,0,0.000
592121979685,Long-Duration Stability,2,START,0,0,0.000
592122048278,Long-Duration Stability,3,START,0,0,0.000
592122760315,Long-Duration Stability,1,END,851797,0,0.000
592122831130,Long-Duration Stability,2,END,850833,0,0.000
592122901389,Long-Duration Stability,3,END,852370,0,0.000
592123027204,Long-Duration Stability,1,START,0,0,0.000
592123100185,Long-Duration Stability,2,START,0,0,0.000
592123164926,Long-Duration Stability,3,START,0,0,0.000
592123878907,Long-Duration Stability,1,END,851111,0,0.000
592123952407,Long-Duration Stability,2,END,851630,0,0.000
592124025500,Long-Duration Stability,3,END,859871,0,0.000
592124142796,Long-Duration Stability,1,START,0,0,0.000
592124213685,Long-Duration Stability,2,START,0,0,0.000
592124278556,Long-Duration Stability,3,START,0,0,0.000
592125068556,Long-Duration Stability,2,END,853981,0,0.000
592125122519,Long-Duration Stability,1,END,979037,0,0.000
592125130167,Long-Duration Stability,3,END,850888,0,0.000
592125265944,Long-Duration Stability,1,START,0,0,0.000
592125337074,Long-Duration Stability,2,START,0,0,0.000
592125401296,Long-Duration Stability,3,START,0,0,0.000
592126117796,Long-Duration Stability,1,END,851241,0,0.000
592126188315,Long-Duration Stability,2,END,850630,0,0.000
592126253481,Long-Duration Stability,3,END,851445,0,0.000
592126370204,Long-Duration Stability,1,START,0,0,0.000
592126441370,Long-Duration Stability,2,START,0,0,0.000
592126505370,Long-Duration Stability,3,START,0,0,0.000
592127226130,Long-Duration Stability,1,END,855203,0,0.000
592127296981,Long-Duration Stability,2,END,854963,0,0.000
592127361704,Long-Duration Stability,3,END,855611,0,0.000
592127478185,Long-Duration Stability,1,START,0,0,0.000
592127548704,Long-Duration Stability,2,START,0,0,0.000
592127613167,Long-Duration Stability,3,START,0,0,0.000
592128329185,Long-Duration Stability,1,END,850462,0,0.000
592128407778,Long-Duration Stability,2,END,858575,0,0.000
592128470519,Long-Duration Stability,3,END,856851,0,0.000
592128587519,Long-Duration Stability,1,START,0,0,0.000
592128658981,Long-Duration Stability,2,START,0,0,0.000
592128723889,Long-Duration Stability,3,START,0,0,0.000
592129444407,Long-Duration Stability,1,END,856204,0,0.000
592129522241,Long-Duration Stability,2,END,862648,0,0.000
592129580130,Long-Duration Stability,3,END,855500,0,0.000
592129695963,Long-Duration Stability,1,START,0,0,0.000
592129767444,Long-Duration Stability,2,START,0,0,0.000
592129831870,Long-Duration Stability,3,START,0,0,0.000
592130551278,Long-Duration Stability,1,END,854704,0,0.000
592130623778,Long-Duration Stability,2,END,855611,0,0.000
592130693667,Long-Duration Stability,3,END,861037,0,0.000
592130807389,Long-Duration Stability,1,START,0,0,0.000
592130879537,Long-Duration Stability,2,START,0,0,0.000
592130944056,Long-Duration Stability,3,START,0,0,0.000
592131663444,Long-Duration Stability,1,END,855371,0,0.000
592131734241,Long-Duration Stability,2,END,854074,0,0.000
592131800315,Long-Duration Stability,3,END,855500,0,0.000
592131915370,Long-Duration Stability,1,START,0,0,0.000
592131986593,Long-Duration Stability,2,START,0,0,0.000
592132051222,Long-Duration Stability,3,START,0,0,0.000
592132766407,Long-Duration Stability,1,END,850426,0,0.000
592132837852,Long-Duration Stability,2,END,850723,0,0.000
592132903463,Long-Duration Stability,3,END,851500,0,0.000
592133018611,Long-Duration Stability,1,START,0,0,0.000
592133090333,Long-Duration Stability,2,START,0,0,0.000
592133154889,Long-Duration Stability,3,START,0,0,0.000
592133869796,Long-Duration Stability,1,END,850500,0,0.000
592133949815,Long-Duration Stability,2,END,858889,0,0.000
592134006889,Long-Duration Stability,3,END,851352,0,0.000
592134121759,Long-Duration Stability,1,START,0,0,0.000
592134192852,Long-Duration Stability,2,START,0,0,0.000
592134257333,Long-Duration Stability,3,START,0,0,0.000
592134972944,Long-Duration Stability,1,END,850722,0,0.000
592135049519,Long-Duration Stability,2,END,856130,0,0.000
592135121333,Long-Duration Stability,3,END,863352,0,0.000
592135236685,Long-Duration Stability,1,START,0,0,0.000
592135307963,Long-Duration Stability,2,START,0,0,0.000
592135372019,Long-Duration Stability,3,START,0,0,0.000
592136088019,Long-Duration Stability,1,END,850796,0,0.000
592136159500,Long-Duration Stability,2,END,851056,0,0.000
592136224093,Long-Duration Stability,3,END,851537,0,0.000
592136341481,Long-Duration Stability,1,START,0,0,0.000
592136413037,Long-Duration Stability,2,START,0,0,0.000
592136477333,Long-Duration Stability,3,START,0,0,0.000
592137264074,Long-Duration Stability,2,END,850481,0,0.000
592137321426,Long-Duration Stability,1,END,979352,0,0.000
592137329185,Long-Duration Stability,3,END,851111,0,0.000
592137464333,Long-Duration Stability,1,START,0,0,0.000
592137535111,Long-Duration Stability,2,START,0,0,0.000
592137599426,Long-Duration Stability,3,START,0,0,0.000
592138385741,Long-Duration Stability,1,END,920685,0,0.000
592138390648,Long-Duration Stability,2,END,854888,0,0.000
592138513296,Long-Duration Stability,3,END,913074,0,0.000
592138627463,Long-Duration Stability,1,START,0,0,0.000
592138698296,Long-Duration Stability,2,START,0,0,0.000
592138762500,Long-Duration Stability,3,START,0,0,0.000
592139478926,Long-Duration Stability,1,END,850555,0,0.000
592139549611,Long-Duration Stability,2,END,850537,0,0.000
592139723204,Long-Duration Stability,3,END,960056,0,0.000
592139839796,Long-Duration Stability,1,START,0,0,0.000
592139910815,Long-Duration Stability,2,START,0,0,0.000
592139975259,Long-Duration Stability,3,START,0,0,0.000
592140668444,Long-Duration Stability,2,END,757037,0,0.000
592140691093,Long-Duration Stability,1,END,850518,0,0.000
592140827222,Long-Duration Stability,3,END,851259,0,0.000
592140940093,Long-Duration Stability,1,START,0,0,0.000
592141015500,Long-Duration Stability,2,START,0,0,0.000
592141081444,Long-Duration Stability,3,START,0,0,0.000
592141794963,Long-Duration Stability,1,END,854315,0,0.000
592141867167,Long-Duration Stability,2,END,850982,0,0.000
592141940074,Long-Duration Stability,3,END,857963,0,0.000
592142055111,Long-Duration Stability,1,START,0,0,0.000
592142126667,Long-Duration Stability,2,START,0,0,0.000
592142191000,Long-Duration Stability,3,START,0,0,0.000
592142906907,Long-Duration Stability,1,END,851129,0,0.000
592142945889,Long-Duration Stability,3,END,754129,0,0.000
592142977907,Long-Duration Stability,2,END,850685,0,0.000
592143098741,Long-Duration Stability,1,START,0,0,0.000
592143170111,Long-Duration Stability,2,START,0,0,0.000
592143234685,Long-Duration Stability,3,START,0,0,0.000
592143949741,Long-Duration Stability,1,END,850352,0,0.000
592144021093,Long-Duration Stability,2,END,850463,0,0.000
592144199315,Long-Duration Stability,3,END,963926,0,0.000
592144316204,Long-Duration Stability,1,START,0,0,0.000
592144387667,Long-Duration Stability,2,START,0,0,0.000
592144451926,Long-Duration Stability,3,START,0,0,0.000
592145167815,Long-Duration Stability,1,END,850852,0,0.000
592145247389,Long-Duration Stability,2,END,859111,0,0.000
592145305870,Long-Duration Stability,3,END,853278,0,0.000
592145422370,Long-Duration Stability,1,START,0,0,0.000
592145493630,Long-Duration Stability,2,START,0,0,0.000
592145557778,Long-Duration Stability,3,START,0,0,0.000
592146278407,Long-Duration Stability,1,END,855426,0,0.000
592146349167,Long-Duration Stability,2,END,854907,0,0.000
592146421593,Long-Duration Stability,3,END,863000,0,0.000
592146535926,Long-Duration Stability,1,START,0,0,0.000
592146606722,Long-Duration Stability,2,START,0,0,0.000
592146671315,Long-Duration Stability,3,START,0,0,0.000
592147386981,Long-Duration Stability,1,END,850445,0,0.000
592147457778,Long-Duration Stability,2,END,850426,0,0.000
592147521111,Long-Duration Stability,3,END,849166,0,0.000
592147633667,Long-Duration Stability,1,START,0,0,0.000
592147704722,Long-Duration Stability,2,START,0,0,0.000
592147769333,Long-Duration Stability,3,START,0,0,0.000
592148512926,Long-Duration Stability,1,END,878555,0,0.000
592148560074,Long-Duration Stability,2,END,854685,0,0.000
592148662667,Long-Duration Stability,3,END,892463,0,0.000
592148778407,Long-Duration Stability,1,START,0,0,0.000
592148849537,Long-Duration Stability,2,START,0,0,0.000
592148913796,Long-Duration Stability,3,START,0,0,0.000
592149633611,Long-Duration Stability,1,END,854296,0,0.000
592149720926,Long-Duration Stability,2,END,870889,0,0.000
592149770167,Long-Duration Stability,3,END,855722,0,0.000
592149886704,Long-Duration Stability,1,START,0,0,0.000
592149957185,Long-Duration Stability,2,START,0,0,0.000
592150021593,Long-Duration Stability,3,START,0,0,0.000
592150737685,Long-Duration Stability,1,END,850462,0,0.000
592150808278,Long-Duration Stability,2,END,850537,0,0.000
592150874370,Long-Duration Stability,3,END,852186,0,0.000
592150989130,Long-Duration Stability,1,START,0,0,0.000
592151060370,Long-Duration Stability,2,START,0,0,0.000
592151124593,Long-Duration Stability,3,START,0,0,0.000
592151818037,Long-Duration Stability,2,END,757074,0,0.000
592151840444,Long-Duration Stability,1,END,850574,0,0.000
592151977296,Long-Duration Stability,3,END,851908,0,0.000
592152092148,Long-Duration Stability,1,START,0,0,0.000
592152163667,Long-Duration Stability,2,START,0,0,0.000
592152227907,Long-Duration Stability,3,START,0,0,0.000
592152943759,Long-Duration Stability,1,END,850963,0,0.000
592153019444,Long-Duration Stability,2,END,855129,0,0.000
592153085111,Long-Duration Stability,3,END,856408,0,0.000
592153200148,Long-Duration Stability,1,START,0,0,0.000
592153271426,Long-Duration Stability,2,START,0,0,0.000
592153336148,Long-Duration Stability,3,START,0,0,0.000
592154051296,Long-Duration Stability,1,END,850519,0,0.000
592154122981,Long-Duration Stability,2,END,851018,0,0.000
592154188333,Long-Duration Stability,3,END,851463,0,0.000
592154303259,Long-Duration Stability,1,START,0,0,0.000
592154374426,Long-Duration Stability,2,START,0,0,0.000
592154438704,Long-Duration Stability,3,START,0,0,0.000
592155161685,Long-Duration Stability,1,END,857870,0,0.000
592155226019,Long-Duration Stability,2,END,850945,0,0.000
592155318963,Long-Duration Stability,3,END,879518,0,0.000
592155434519,Long-Duration Stability,1,START,0,0,0.000
592155505815,Long-Duration Stability,2,START,0,0,0.000
592155570630,Long-Duration Stability,3,START,0,0,0.000
592156286222,Long-Duration Stability,1,END,851056,0,0.000
592156357537,Long-Duration Stability,2,END,851092,0,0.000
592156426204,Long-Duration Stability,3,END,854870,0,0.000
592156542019,Long-Duration Stability,1,START,0,0,0.000
592156613370,Long-Duration Stability,2,START,0,0,0.000
592156678037,Long-Duration Stability,3,START,0,0,0.000
592157397481,Long-Duration Stability,1,END,854889,0,0.000
592157464519,Long-Duration Stability,2,END,850630,0,0.000
592157533167,Long-Duration Stability,3,END,854518,0,0.000
592157648000,Long-Duration Stability,1,START,0,0,0.000
592157719574,Long-Duration Stability,2,START,0,0,0.000
592157783870,Long-Duration Stability,3,START,0,0,0.000
592158503444,Long-Duration Stability,1,END,854926,0,0.000
592158574611,Long-Duration Stability,2,END,854389,0,0.000
592158640019,Long-Duration Stability,3,END,855407,0,0.000
592158755222,Long-Duration Stability,1,START,0,0,0.000
592158827852,Long-Duration Stability,2,START,0,0,0.000
592158892407,Long-Duration Stability,3,START,0,0,0.000
592159611963,Long-Duration Stability,1,END,856056,0,0.000
592159684407,Long-Duration Stability,2,END,855926,0,0.000
592159772519,Long-Duration Stability,3,END,879334,0,0.000
592159887222,Long-Duration Stability,1,START,0,0,0.000
592159958722,Long-Duration Stability,2,START,0,0,0.000
592160022759,Long-Duration Stability,3,START,0,0,0.000
592160738315,Long-Duration Stability,1,END,850407,0,0.000
592160828833,Long-Duration Stability,2,END,869481,0,0.000
